"Project","Region","Year","Month","Day","Site","Zone","Depth_cm","Sample_ID","Sampler_Type","SO4_ppm","SO4_mM","SO4_conc_flag","Cl_ppm","Cl_mM","Cl_conc_flag","Salinity","H2S_mean_uM","H2S_sd_uM","H2S_conc_flag","NH3_mgL","NH3_uM","NH3_conc_flag","PO4_mgL","PO4_uM","PO4_conc_flag","NOx_mgL","NOx_uM","NOx_conc_flag","FE_2_mean_uM","FE_2_sd_uM","FE_2_conc_flag","FE_3_mean_uM","FE_3_sd_uM","FE_3_conc_flag"
"COMPASS: Synoptic","CB",2022,10,27,"MSM","TR",55,"MSM_202210_TR_PPR_55cm","PPR","465.5185","14.5202276980661",NA,"3616.861","102.027108603667",NA,"6.535693827","5.31994522507023","0.298503893733823",NA,"0.883277","63.0610350760707",NA,"0.042471","3.03219173681167",NA,"0.025101","1.79207093747992",NA,"3474.15588430029","250.320208940263",NA,"0","0","bdl"
"COMPASS: Synoptic","CB",2022,10,27,"MSM","TR",65,"MSM_202210_TR_PPR_65cm","PPR","468.6459","14.6177760449158",NA,"3676.7816","103.717393511989",NA,"6.6439703512","2.2488673516559","0.0506983655216318",NA,"0.923026","65.8988912449042",NA,"0.033972","2.42541069630962",NA,"0.012103","0.864086472902254","bdl","3266.5910777882","39.6190258754375",NA,"0","0","bdl"
"COMPASS: Synoptic","CB",2022,10,27,"MSM","TR",75,"MSM_202210_TR_PPR_75cm","PPR","469.1142","14.6323830318153",NA,"3673.5219","103.625441466855",NA,"6.6380800733","1.85452661304628","0.101396731043263",NA,"0.802303","57.2799445979424",NA,"0.036018","2.57148364711174",NA,"0.009264","0.661397759643599","bdl","3163.44537639262","84.6406461884348",NA,"0","0","bdl"
"COMPASS: Synoptic","CB",2022,10,27,"MSM","TR",85,"MSM_202210_TR_PPR_85cm","PPR","485.0662","15.1299500935745",NA,"3786.4111","106.809904090268",NA,"6.8420708577","1.83062717434267","0.149251946866911",NA,"0.880456","62.859631462086",NA,"0.029736","2.12298400051404",NA,"0.012894","0.920559446550579","bdl","3095.95497918317","0",NA,"0","0","bdl"
"COMPASS: Synoptic","CB",2022,10,27,"MSM","TR",95,"MSM_202210_TR_PPR_95cm","PPR","462.9205","14.439192139738",NA,"3552.5306","100.21242877292",NA,"6.4194487942","2.428113141933","0.12418512632111",NA,"0.801875","57.2493877929848",NA,"0.027304","1.94935280972677",NA,"0.003755","0.268085987420306","bdl","2559.85201267036","95.4458350635541",NA,"0","0","bdl"
"COMPASS: Synoptic","CB",2022,10,27,"MSM","TR",105,"MSM_202210_TR_PPR_105cm","PPR","439.7246","13.7156768558952",NA,"3454.7595","97.4544287729196",NA,"6.2427764165","1.49603503249208","0.101396731043264",NA,"0.899013","64.1844974190923",NA,"0.030383","2.16917617997101",NA,"0.011425","0.815681066917975","bdl","3416.8527168583","111.653618376233",NA,"0","0","bdl"
"COMPASS: Synoptic","CB",2022,10,27,"MSM","TR",115,"MSM_202210_TR_PPR_115cm","PPR","449.9308","14.0340237055521",NA,"3561.7699","100.473057827927",NA,"6.4361442093","5.9771797894196","0.0506983655216318",NA,"0.842736","60.1666345391848",NA,"0.048924","3.4928998265116",NA,"0.021295","1.52034383545018","bdl",NA,NA,NA,NA,NA,NA
"COMPASS: Synoptic","CB",2022,10,27,"MSM","WC",5,"MSM_202210_WC_PPR_5cm","PPR","710.7319","22.1688053649407",NA,"6493.1289","183.16301551481",NA,"11.7331099223","0","0","bdl","0.311169","22.2157253314485",NA,"-0.00479","-0.341979195670643","bdl","0.007043","0.502830788122827","bdl","197.920542981449","6.23838665181922",NA,"110.492811920129","10.8243442424472",NA
"COMPASS: Synoptic","CB",2022,10,27,"MSM","WC",15,"MSM_202210_WC_PPR_15cm","PPR","728.9265","22.7363225202745",NA,"6742.9495","190.210141043724",NA,"12.1845357465","33.7961264404256","2.28142644847344",NA,"0.447715","31.9643456345892",NA,"0.009089","0.648903738924943",NA,"0.007604","0.542883048826633","bdl","449.551048319558","12.7480075058915",NA,"43.1480899157212","31.7371757591879",NA
"COMPASS: Synoptic","CB",2022,10,27,"MSM","WC",25,"MSM_202210_WC_PPR_25cm","PPR","733.9223","22.892149095446",NA,"6700.2763","189.006383638928",NA,"12.1074252741","46.2716334437118","0.253491827608159",NA,"0.754409","53.8605810076606",NA,"0.007689","0.548951573175694",NA,"0.005613","0.40073679025038","bdl","516.294505528141","7.8657918653373",NA,"50.5470650726496","2.04160026681744",NA
"COMPASS: Synoptic","CB",2022,10,27,"MSM","WC",35,"MSM_202210_WC_PPR_35cm","PPR","728.1319","22.7115377417342",NA,"6589.7918","185.889754583921",NA,"11.9077797826","45.2320078601047","4.86704309007666",NA,"0.761274","54.3507035918525",NA,"0.0109","0.778199004762007",NA,"0.011608","0.828746242869484","bdl","501.526556663024","55.65128342706",NA,"108.386383220969","51.0818137617684",NA
"COMPASS: Synoptic","CB",2022,10,27,"MSM","WC",45,"MSM_202210_WC_PPR_45cm","PPR","730.5454","22.7868184653774",NA,"6654.6298","187.718753173484",NA,"12.0249420486","36.8791540331918","2.38282317951669",NA,"0.67643","48.2933167698316",NA,"0.007278","0.519608473087879",NA,"0.008837","0.630912349090078","bdl",NA,NA,NA,NA,NA,NA
"COMPASS: Synoptic","CB",2022,10,27,"MSM","WC",55,"MSM_202210_WC_PPR_55cm","PPR","714.4724","22.2854772301934",NA,"6578.1094","185.560208744711",NA,"11.8866696858","23.6866638687972","4.10656760725218",NA,"0.60738","43.3635331662704",NA,"0.007912","0.564872525291468",NA,"0.009515","0.679317755074357","bdl","617.339837759304","48.6941087609854",NA,"43.0015195654936","41.2483637647951",NA
"COMPASS: Synoptic","CB",2022,10,27,"MSM","WC",65,"MSM_202210_WC_PPR_65cm","PPR","683.2475","21.3115252651279",NA,"6304.253","177.835063469676",NA,"11.391811171","25.1923285071248","0.354888558651423",NA,"0.652495","46.58449170754",NA,"0.00487","0.347690747999172",NA,"0.00562","0.401236551079126","bdl","674.771954960046","73.8424764334394",NA,"0","0","bdl"
"COMPASS: Synoptic","CB",2022,10,27,"MSM","WC",75,"MSM_202210_WC_PPR_75cm","PPR","738.2954","23.0285527136619",NA,"6780.6854","191.274623413258",NA,"12.2527245178","21.7508093338045","0.861872213867743",NA,"0.628757","44.8897313428573",NA,"0.009631","0.687599505950724",NA,"0.011253","0.803401229411639","bdl","607.20475825329","132.274760125949",NA,"15.7267971839194","27.2396117628796",NA
"COMPASS: Synoptic","CB",2022,10,27,"MSM","WC",85,"MSM_202210_WC_PPR_85cm","PPR","722.7894","22.5448970679975",NA,"6658.0236","187.814488011283",NA,"12.0310746452","28.9923392609993","1.2674591380408",NA,"0.640935","45.7591723960676",NA,"0.00817","0.583292281550972",NA,"0.011629","0.830245525355723","bdl","549.772641052548","22.0888936757313",NA,"38.7284994932195","67.0797288231617",NA
"COMPASS: Synoptic","CB",2022,10,27,"MSM","WC",95,"MSM_202210_WC_PPR_95cm","PPR","747.1061","23.3033718028696",NA,"6846.8689","193.141576868829",NA,"12.3723181023","25.8734625101778","3.24469539338444",NA,"0.555973","39.6933610343621",NA,"0.008019","0.572511726530874",NA,"0.011553","0.824819550643621","bdl","707.686020382598","158.482123731481",NA,"117.165965504406","151.4712541491",NA
"COMPASS: Synoptic","CB",2022,10,27,"MSM","WC",105,"MSM_202210_WC_PPR_105cm","PPR","740.1485","23.0863537117904",NA,"6788.1672","191.485675599436",NA,"12.2662441304","27.8810153612813","0.608380386259582",NA,"0.680422","48.5783232310252",NA,"0.006256","0.446643392090928",NA,"0.008893","0.634910435720048","bdl",NA,NA,NA,NA,NA,NA
"COMPASS: Synoptic","CB",2022,10,27,"MSM","WC",115,"MSM_202210_WC_PPR_115cm","PPR","733.4681","22.8779819089208",NA,"6740.1887","190.132262341326",NA,"12.1795469809",NA,NA,NA,"0.551769","39.3932189594979",NA,"-0.002132","-0.152212869555284","bdl","0.008923","0.637052267843246","bdl","595.380498829608","30.4052385180403",NA,"80.7127202086117","40.3652799136609",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","UP",5,"MSM_202211_UP_PPR_5cm","PPR","23.4174","0.730424204616344",NA,"304.3703","8.58590409026798",NA,"0.5500231321","0","0","bdl","0.011429","0.815966644534401","bdl","0.001214","0.0866728065854198","bdl","0.039103","2.79173538378062",NA,"38.6221613220952","1.27969952495097",NA,"24.3043799347621","12.6174653515001",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","UP",15,"MSM_202211_UP_PPR_15cm","PPR","84.6656","2.64084840923269",NA,"1007.8622","28.4305275035261",NA,"1.8212329954","0","0","bdl","0.546142","38.9914826475901",NA,"0.003376","0.241027508263902",NA,"0.043644","3.11593737282872",NA,"14.9794456353023","1.27969952495097",NA,"61.7691472325027","12.3473770217557",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","UP",25,"MSM_202211_UP_PPR_25cm","PPR","94.4782","2.94691827822832",NA,"1118.5059","31.5516473906911",NA,"2.0211661613","0","0","bdl","0.845169","60.3403371243762",NA,"0.007642","0.545596036182684",NA,"0.028109","2.00682530503259",NA,"42.3163356481566","3.13461086021191",NA,"241.28640891452","43.5773684768113",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","UP",35,"MSM_202211_UP_PPR_35cm","PPR","112.3998","3.50592014971928",NA,"1386.3066","39.1059689703808",NA,"2.5050820262","0","0","bdl","0.659124","47.0577652123627",NA,"0.005102","0.364254249751904",NA,"0.011004","0.785624022789094","bdl","46.7493448394303","4.43300919127367",NA,"49.0641468020956","3.45599950492285",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","UP",45,"MSM_202211_UP_PPR_45cm","PPR","211.3758","6.59313162819713",NA,"2175.9984","61.3821833568406",NA,"3.9320551088","0","0","bdl","0.931922","66.5340158638366",NA,"0.014839","1.05942156253793",NA,"0.009588","0.684529546574139","bdl","3471.60907685842","156.675238689229",NA,"0","0","bdl"
"COMPASS: Synoptic","CB",2022,11,13,"MSM","UP",55,"MSM_202211_UP_PPR_55cm","PPR","179.9841","5.61397691827823",NA,"2076.472","58.5746685472497",NA,"3.752210904","0","0","bdl","0.622052","44.4110318633226",NA,"0.011952","0.853305917882156",NA,"-0.000432","0","bdl","2887.11676895015","68.4328628757558",NA,"0","0","bdl"
"COMPASS: Synoptic","CB",2022,11,13,"MSM","UP",65,"MSM_202211_UP_PPR_65cm","PPR","174.8104","5.4526013724267",NA,"2399.5399","67.6880084626234",NA,"4.3359945993","0","0","bdl","0.400736","28.6103079240649",NA,"0.010765","0.768560760207615",NA,"-0.000694","0","bdl","2347.19359127454","140.46745537655",NA,"16.7346270009327","23.6663364659741",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","UP",75,"MSM_202211_UP_PPR_75cm","PPR","177.2609","5.52903618215845",NA,"2485.0861","70.1011593794076",NA,"4.4905765827","0","0","bdl","0.317279","22.6519451405399",NA,"0.009907","0.707304361484147",NA,"-0.000741","0","bdl","1445.62375685394","28.8138370003181",NA,"128.051367081317","71.1923771389649",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","UP",85,"MSM_202211_UP_PPR_85cm","PPR","178.6692","5.57296319401123",NA,"2492.5354","70.3112947813822",NA,"4.5040374678","0","0","bdl","0.278149","19.8582821078484",NA,"0.009244","0.659969871561467",NA,"0.000778","0.0555448463949396","bdl","1241.0302256907","39.482361011917",NA,"149.006165090488","35.5358777146188",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","UP",95,"MSM_202211_UP_PPR_95cm","PPR","148.4152","4.62929507174049",NA,"2364.0378","66.686538787024",NA,"4.2718423046","0","0","bdl","0.279792","19.9755831137955",NA,"0.009308","0.66453911342429",NA,"0.001378","0.0983814888589032","bdl","1120.48134010904","209.958492459552",NA,"236.515445962421","14.3873373638622",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","UP",105,"MSM_202211_UP_PPR_105cm","PPR","161.6766","5.0429382407985",NA,"2433.2554","68.6390803949224",NA,"4.3969185078","0","0","bdl","0.232179","16.5762813510677",NA,"0.011352","0.810469275418193",NA,"0.000201","0.0143502752254278","bdl","1140.00686383001","110.044481681175",NA,"271.543688157511","36.884729686783",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","UP",115,"MSM_202211_UP_PPR_115cm","PPR","158.7478","4.95158452900811",NA,"2355.5381","66.4467729196051",NA,"4.2564833467","0","0","bdl","0.267067","19.067089321539",NA,"-0.001706","-0.12179885340587","bdl","-0.000123","0","bdl","1193.4898201092","50.4242147505567",NA,"216.52400607787","34.1247762356924",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","TR",5,"MSM_202211_TR_PPR_5cm","PPR","278.143","8.67570180910792",NA,"2474.0204","69.7890098730606",NA,"4.4705808628","0","0","bdl","0.693291","49.4970978174731",NA,"0.005179","0.369751618868113",NA,"0.009901","0.706875995059507","bdl","221.85320789474","17.3114542997182",NA,"32.675566038012","8.56469751015998",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","TR",15,"MSM_202211_TR_PPR_15cm","PPR","415.2092","12.9510043668122",NA,"3336.8363","94.1279633286319",NA,"6.0296891941","2.73795444462606","0.497205351966089",NA,"0.789734","56.3825883327265",NA,"0.015548","1.11004019504951",NA,"0.003067","0.218966637394961","bdl","764.35276615476","70.2337276882754",NA,"141.999178934006","9.63352103455888",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","TR",25,"MSM_202211_TR_PPR_25cm","PPR","483.1684","15.070754834685",NA,"3838.8819","108.290039492243",NA,"6.9368855933","0","0","bdl","1.270161","90.6823877144509",NA,"0.022955","1.63885854626714",NA,"-0.000333","0","bdl","1951.16503406436","1.8008648125199",NA,"3.09324958165541","4.37451551018199",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","TR",35,"MSM_202211_TR_PPR_35cm","PPR","504.1556","15.7253774173425",NA,"3933.5373","110.960149506347",NA,"7.1079279011","0","0","bdl","0.888744","63.4513482833216",NA,"0.01554","1.10946903981666",NA,"0.001158","0.0826747199554499","bdl","2622.24879499608","543.861173381004",NA,"0","0","bdl"
"COMPASS: Synoptic","CB",2022,11,13,"MSM","TR",45,"MSM_202211_TR_PPR_45cm","PPR","514.8428","16.058727386151",NA,"3992.268","112.616868829337",NA,"7.214054276","0","0","bdl","1.242898","88.7359620752925",NA,"0.027575","1.96870069323966",NA,"-0.002135","0","bdl","2587.86689453088","354.770368066417",NA,"11.3520046798146","16.0541589783167","bdl"
"COMPASS: Synoptic","CB",2022,11,13,"MSM","TR",55,"MSM_202211_TR_PPR_55cm","PPR","508.4345","15.8588427947598",NA,"3861.4798","108.927497884344",NA,"6.9777199986","0","0","bdl","1.102503","78.7125447107456",NA,"0.021282","1.51941570819679",NA,"0.001105","0.0788908165377998","bdl","2135.80857359965","342.164314378777",NA,"0","0","bdl"
"COMPASS: Synoptic","CB",2022,11,13,"MSM","TR",65,"MSM_202211_TR_PPR_65cm","PPR","514.9525","16.062149095446",NA,"4014.6269","113.247585331453",NA,"7.2544568083","0.0603284726924646","0.0853173442789384",NA,"1.193005","85.1738810712016",NA,"0.032784","2.34059414423098",NA,"0.002719","0.194121384765862","bdl","2608.66582197279","39.482361011917",NA,"1.90221380097106","3.2947309501406",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","TR",75,"MSM_202211_TR_PPR_75cm","PPR","492.0431","15.3475701809108",NA,"3875.5447","109.324251057828",NA,"7.0031352729","0","0","bdl","1.064666","76.0111946425639",NA,"0.024078","1.71903446207886",NA,"-0.001839","0","bdl","2692.28599964739","131.463131313951",NA,"0","0","bdl"
"COMPASS: Synoptic","CB",2022,11,13,"MSM","TR",85,"MSM_202211_TR_PPR_85cm","PPR","522.1735","16.2873830318153",NA,"4020.9697","113.426507757405",NA,"7.2659182479","2.98536067589761","0.162636991482328",NA,"1.058845","75.5956078162594",NA,"0.04797","3.4247895649939",NA,"0.008725","0.622916175830138","bdl","2878.20294290362","257.523668190343",NA,"13.9040873818742","19.6633489478671",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","TR",95,"MSM_202211_TR_PPR_95cm","PPR","517.8428","16.152301933874",NA,"3845.2175","108.468758815233",NA,"6.9483340225","4.76928981717142","0.165735117322028",NA,"0.97575","69.6630898070209",NA,"0.054323","3.87835821428316",NA,"0.004844","0.3458344934924","bdl","2512.73607499583","79.2380517508746",NA,"0","0","bdl"
"COMPASS: Synoptic","CB",2022,11,13,"MSM","TR",105,"MSM_202211_TR_PPR_105cm","PPR","442.7026","13.8085651902682",NA,"3319.5097","93.6392016925247",NA,"5.9983800279","7.77722873420973","0.541288626532371",NA,"1.153342","82.3421648211213",NA,"0.061645","4.40110804115173",NA,"0.010408","0.743072957941557","bdl","2577.25519685644","216.768075982768",NA,"0","0","bdl"
"COMPASS: Synoptic","CB",2022,11,13,"MSM","TR",115,"MSM_202211_TR_PPR_115cm","PPR","490.2003","15.2900904553961",NA,"3858.1237","108.83282651622",NA,"6.9716555259","2.26918474326944","0.607695430180776",NA,"0.645873","46.111717963546",NA,"-0.00111","-0.0792477885583328","bdl","5.1e-05","0.00364111460943691","bdl","1480.00565731913","5.4025944375597",NA,"120.17798667393","46.1511907247202",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","WC",5,"MSM_202211_WC_PPR_5cm","PPR","758.1275","23.6471459762944",NA,"6017.3466","169.741794076164",NA,"10.8733713062","0","0","bdl","0.210096","14.9996787251815",NA,"0.004476","0.319561352781169",NA,"0.004108","0.293288212069938","bdl","46.258917042005","1.79120620583538",NA,"30.5321905265906","0.30443588893287",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","WC",15,"MSM_202211_WC_PPR_15cm","PPR","810.8875","25.2928103555833",NA,"5928.6302","167.239215796897",NA,"10.7130607714","0","0","bdl","0.528781","37.7520043978953",NA,"0.005757","0.411017584441731",NA,"-0.001447","0","bdl","35.8096810911456","0.44780155145884",NA,"100.41978511638","26.0969983156057",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","WC",25,"MSM_202211_WC_PPR_25cm","PPR","861.5224","26.8721896444167",NA,"6300.3969","177.726287729196",NA,"11.3848431983","0.550362504961831","0.0552450391073433",NA,"0.514708","36.747270948903",NA,"0.023481","1.67641200282722",NA,"0.002564","0.183055252129338","bdl","102.704957158307","6.19935519749806",NA,"21.8892994172215","6.26795490807664",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","WC",35,"MSM_202211_WC_PPR_35cm","PPR","1103.1859","34.4100405489707",NA,"7997.9954","225.613410437236",NA,"14.4524036878","54.9406692429231","2.50173221697947",NA,"0.60422","43.1379268492935",NA,"0.012523","0.894072122627029",NA,"-0.002414","0","bdl","368.23995210906","12.0915208840621",NA,"61.3943758562865","55.4014575092726",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","WC",45,"MSM_202211_WC_PPR_45cm","PPR","1034.7348","32.274946974423",NA,"7548.1547","212.923968970381",NA,"13.6395415429","49.1852190207112","4.10675434812463",NA,"0.64299","45.9058878965067",NA,"0.011751","0.838955642656729",NA,"0.001374","0.0980959112424768","bdl","276.009139750052","8.74705766081082",NA,"62.0802369597678","22.9204228823538",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","WC",55,"MSM_202211_WC_PPR_55cm","PPR","903.92","28.1946350592639",NA,"7053.2224","198.962550070522",NA,"12.7451988768","52.0759655124104","1.92011284302096",NA,"0.421368","30.0833172695924",NA,"0.010983","0.784124740302855",NA,"-0.000704","0","bdl","305.661254966065","30.1001690092608",NA,"40.0019846174141","45.9339092808431",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","WC",65,"MSM_202211_WC_PPR_65cm","PPR","900.7168","28.0947223955084",NA,"7537.9508","212.636129760226",NA,"13.6211030956","30.1219178322087","1.4844373876293",NA,"0.494665","35.3163129073943",NA,"0.009706","0.692954086258719",NA,"0.002663","0.190123298135892","bdl","443.006942009558","18.5231809287759",NA,"48.8647808741146","18.9888791720577",NA
"COMPASS: Synoptic","CB",2022,11,13,"MSM","WC",75,"MSM_202211_WC_PPR_75cm","PPR","943.1403","29.4179756706176",NA,"7818.451","220.548688293371",NA,"14.127966957","31.4761414139056","0.673596911687163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"494.306920481432","7.20345925007955",NA,"73.4680803317328","20.4758591836119",NA
