"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"11","COMPASS: Synoptic","CB","SWH","SWAMP","A",20,"SWH_202406_SWAMP_LYSA_20CM",2024,6,26,"","",0.0564160948222084,"Within_Range","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",0.148304654442877,"Within_Range","",0.0095261218,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"12","COMPASS: Synoptic","CB","SWH","SWAMP","A",45,"SWH_202406_SWAMP_LYSA_45CM",2024,6,26,"","",0,"bdl","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",0.249887165021157,"Within_Range","",0.0160333095,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"13","COMPASS: Synoptic","CB","SWH","SWAMP","B",10,"SWH_202406_SWAMP_LYSB_10CM",2024,6,26,"","",0,"bdl","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",0.313746121297602,"Within_Range","",0.0201239961,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"14","COMPASS: Synoptic","CB","SWH","SWAMP","B",20,"SWH_202406_SWAMP_LYSB_20CM",2024,6,26,"","",0,"bdl","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",0.238479548660085,"Within_Range","",0.0153025587,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"15","COMPASS: Synoptic","CB","SWH","SWAMP","B",45,"SWH_202406_SWAMP_LYSB_45CM",2024,6,26,"","",0,"bdl","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",0.650967559943582,"Within_Range","",0.0417257776,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"16","COMPASS: Synoptic","CB","SWH","SWAMP","C",10,"SWH_202406_SWAMP_LYSC_10CM",2024,6,26,"","",0.111824703680599,"Within_Range","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",0.132578279266573,"Within_Range","",0.0085187193,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"17","COMPASS: Synoptic","CB","SWH","SWAMP","C",20,"SWH_202406_SWAMP_LYSC_20CM",2024,6,26,"","",0.0569151590767311,"Within_Range","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",0.110349788434415,"Within_Range","",0.0070948033,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"18","COMPASS: Synoptic","CB","SWH","SWAMP","C",45,"SWH_202406_SWAMP_LYSC_45CM",2024,6,26,"","",0.0413911416094822,"Within_Range","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",0.21563610719323,"Within_Range","",0.0138392501,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"19","COMPASS: Synoptic","CB","SWH","TR","A",10,"SWH_202406_TR_LYSA_10CM",2024,6,26,"","",0.162579538365565,"Within_Range","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",5.14341043723554,"Within_Range","",0.3295033573,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"20","COMPASS: Synoptic","CB","SWH","TR","A",20,"SWH_202406_TR_LYSA_20CM",2024,6,26,"","",0.00963194011228946,"Within_Range","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",4.74536248236953,"Within_Range","",0.3040051417,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"21","COMPASS: Synoptic","CB","SWH","TR","A",45,"SWH_202406_TR_LYSA_45CM",2024,6,26,"","",0.0240580162195883,"Within_Range","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",8.54288293370945,"Within_Range","",0.5472672764,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"22","COMPASS: Synoptic","CB","SWH","TR","B",10,"SWH_202406_TR_LYSB_10CM",2024,6,26,"","",0.856079226450405,"Within_Range","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",7.44515937940762,"Within_Range","",0.4769491363,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"23","COMPASS: Synoptic","CB","SWH","TR","B",20,"SWH_202406_TR_LYSB_20CM",2024,6,26,"","",0,"bdl","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",4.57559379407616,"Within_Range","",0.2931300736,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"24","COMPASS: Synoptic","CB","SWH","TR","B",45,"SWH_202406_TR_LYSB_45CM",2024,6,26,"","",0,"bdl","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",6.95749506346968,"Within_Range","",0.4457102624,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"25","COMPASS: Synoptic","CB","SWH","TR","C",10,"SWH_202406_TR_LYSC_10CM",2024,6,26,"","",1.35992825951341,"Within_Range","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",7.22022002820874,"Within_Range","",0.4625399376,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"26","COMPASS: Synoptic","CB","SWH","TR","C",20,"SWH_202406_TR_LYSC_20CM",2024,6,26,"","",0.117482844666251,"Within_Range","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",5.99303244005642,"Within_Range","",0.383928571,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"27","COMPASS: Synoptic","CB","SWH","TR","C",45,"SWH_202406_TR_LYSC_45CM",2024,6,26,"","",0,"bdl","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",4.8888490832158,"Within_Range","",0.3131966279,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"28","COMPASS: Synoptic","CB","SWH","WC","A",10,"SWH_202406_WC_LYSA_10CM",2024,6,26,"","",0,"bdl","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",7.63903808180536,"Within_Range","",0.4893686473,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"29","COMPASS: Synoptic","CB","SWH","WC","A",20,"SWH_202406_WC_LYSA_20CM",2024,6,26,"","",0,"bdl","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",6.18718758815233,"Within_Range","",0.3963657906,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"30","COMPASS: Synoptic","CB","SWH","WC","A",45,"SWH_202406_WC_LYSA_45CM",2024,6,26,"","",0,"bdl","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",12.8113229901269,"Within_Range","",0.8206956498,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"31","COMPASS: Synoptic","CB","SWH","WC","B",10,"SWH_202406_WC_LYSB_10CM",2024,6,26,"","",0,"bdl","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",5.66843159379408,"Within_Range","",0.3631352413,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"32","COMPASS: Synoptic","CB","SWH","WC","B",20,"SWH_202406_WC_LYSB_20CM",2024,6,26,"","",0,"bdl","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",6.48362764456982,"Within_Range","",0.4153551922,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"33","COMPASS: Synoptic","CB","SWH","WC","B",45,"SWH_202406_WC_LYSB_45CM",2024,6,26,"","",0.0379569557080474,"Within_Range","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",20.3275684062059,"Within_Range","",1.3021724261,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"34","COMPASS: Synoptic","CB","SWH","WC","C",10,"SWH_202406_WC_LYSC_10CM",2024,6,26,"","",0.049946974422957,"Within_Range","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",7.17870803949224,"Within_Range","",0.4598807564,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"35","COMPASS: Synoptic","CB","SWH","WC","C",20,"SWH_202406_WC_LYSC_20CM",2024,6,26,"","",0,"bdl","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",5.5682143864598,"Within_Range","",0.3567155124,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"36","COMPASS: Synoptic","CB","SWH","WC","C",45,"SWH_202406_WC_LYSC_45CM",2024,6,26,"","",0,"bdl","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",18.3080282087447,"Within_Range","",1.1728044172,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"37","COMPASS: Synoptic","CB","SWH","SW","A",0,"SWH_202406_SW_A",2024,6,26,"","",1.55875545851528,"Within_Range","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",10.9995909732017,"Within_Range","",0.7046394485,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"38","COMPASS: Synoptic","CB","SWH","SW","B",0,"SWH_202406_SW_B",2024,6,26,"","",1.59558640049906,"Within_Range","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",11.079658674189,"Within_Range","",0.7097684373,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
"39","COMPASS: Synoptic","CB","SWH","SW","C",0,"SWH_202406_SW_C",2024,6,26,"","",1.59939488459139,"Within_Range","SO4 checks perc diff out of range; SO4 dups cv out of range; SO4 dups perc diff out of range; SO4 spikes out of range",11.4280056417489,"Within_Range","",0.7320828996,"2024-08-07","2/4 of Sulfate Duplicates have a CV <10%, 
  although one of the dups had a CV of 15 which was not too much higher than the cutoff of 10; 
  3/4 of SO4 spikes have a recovery between the high and low cutoff; 
  This run did not have a lot of samples so we are lowering the cutoff for percentage dups/spks 
  that need to pass and accepting this run. 
  Check standards 1 and 2 were lower than expected. 
  Removed FTS samples from the final dataset. 
  ",""
