"Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","H2S_mean_uM","H2S_sd_uM","H2S_cv","H2S_Conc_flag","H2S_cv_flag","H2S_QAQC_flag","Dilution","Analysis_rundate","Field_notes","Run_notes"
"COMPASS: Synoptic","CB","GCW","UP","C","10","GCW_202206_UP_LYSC_10CM","2022","6","10",NA,NA,"0","0","0","bdl","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GWI","TR","A","10","GWI_202206_TR_LYSA_10CM","2022","6","9",NA,NA,"0","0","0","bdl","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GWI","TR","A","20","GWI_202206_TR_LYSA_20CM","2022","6","9",NA,NA,"0","0","0","bdl","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GWI","TR","A","45","GWI_202206_TR_LYSA_45CM","2022","6","9",NA,NA,"0","0","0","bdl","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GWI","TR","B","10","GWI_202206_TR_LYSB_10CM","2022","6","9",NA,NA,"0.777221998182843","0.0454840303576902","5.85212853779647","Within Range","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GWI","TR","B","20","GWI_202206_TR_LYSB_20CM","2022","6","9",NA,NA,"26.3246233304343","0.705613550203471","2.6804317058839","Within Range","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GWI","TR","B","45","GWI_202206_TR_LYSB_45CM","2022","6","9",NA,NA,"0","0","0","bdl","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GWI","TR","C","10","GWI_202206_TR_LYSC_10CM","2022","6","9",NA,NA,"13.545562319925","0.97127310269365","7.17041551877803","Within Range","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GWI","TR","C","20","GWI_202206_TR_LYSC_20CM","2022","6","9",NA,NA,"0","0","0","bdl","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GWI","TR","C","45","GWI_202206_TR_LYSC_45CM","2022","6","9",NA,NA,"0","0","0","bdl","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GWI","UP","A","10","GWI_202206_UP_LYSA_10CM","2022","6","9",NA,NA,"0","0","0","bdl","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GWI","UP","A","20","GWI_202206_UP_LYSA_20CM","2022","6","9",NA,NA,"0","0","0","bdl","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GWI","UP","A","45","GWI_202206_UP_LYSA_45CM","2022","6","9",NA,NA,"0","0","0","bdl","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GWI","UP","B","10","GWI_202206_UP_LYSB_10CM","2022","6","9",NA,NA,"1.7956874310674","0.0982567355555667","5.47181730270066","Within Range","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GWI","UP","B","20","GWI_202206_UP_LYSB_20CM","2022","6","9",NA,NA,"0","0","0","bdl","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GWI","UP","B","45","GWI_202206_UP_LYSB_45CM","2022","6","9",NA,NA,"0","0","0","bdl","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GWI","UP","C","10","GWI_202206_UP_LYSC_10CM","2022","6","9",NA,NA,"30.9130781227984","1.6412110519029","5.30911559626443","Within Range","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GWI","UP","C","20","GWI_202206_UP_LYSC_20CM","2022","6","9",NA,NA,"0","0","0","bdl","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GWI","UP","C","45","GWI_202206_UP_LYSC_45CM","2022","6","9",NA,NA,"0","0","0","bdl","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","TR","A","10","MSM_202206_TR_LYSA_10CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","TR","A","20","MSM_202206_TR_LYSA_20CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","TR","A","45","MSM_202206_TR_LYSA_45CM","2022","6","6",NA,NA,"104.72502028501","0.955164637511506","0.912069183574291","adl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","TR","B","10","MSM_202206_TR_LYSB_10CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","TR","B","20","MSM_202206_TR_LYSB_20CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","TR","B","45","MSM_202206_TR_LYSB_45CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","TR","C","10","MSM_202206_TR_LYSC_10CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","TR","C","20","MSM_202206_TR_LYSC_20CM","2022","6","6",NA,NA,"39.7576463557432","0.318388212503834","0.800822588075163","Within Range","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","TR","C","45","MSM_202206_TR_LYSC_45CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","UP","A","10","MSM_202206_UP_LYSA_10CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","UP","A","20","MSM_202206_UP_LYSA_20CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","UP","A","45","MSM_202206_UP_LYSA_45CM","2022","6","6",NA,NA,"120.452270706501","1.8193612143076","1.51044160781388","adl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","UP","B","10","MSM_202206_UP_LYSB_10CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","UP","B","20","MSM_202206_UP_LYSB_20CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","UP","B","45","MSM_202206_UP_LYSB_45CM","2022","6","6",NA,NA,"153.868657593882","9.87003458761876","6.41458419275324","adl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","UP","C","10","MSM_202206_UP_LYSC_10CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","UP","C","20","MSM_202206_UP_LYSC_20CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","UP","C","45","MSM_202206_UP_LYSC_45CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","WC","A","10","MSM_202206_WC_LYSA_10CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","WC","A","20","MSM_202206_WC_LYSA_20CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","WC","A","45","MSM_202206_WC_LYSA_45CM",NA,NA,NA,NA,NA,"100.704761997308","2.58259590038309","2.56452212304729","adl","Within Range","","1","202206",NA,"Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","WC","B","10","MSM_202206_WC_LYSB_10CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","WC","B","20","MSM_202206_WC_LYSB_20CM","2022","6","6",NA,NA,"99.5790896767517","2.6835577911037","2.69490090722352","adl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","WC","B","45","MSM_202206_WC_LYSB_45CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","WC","C","10","MSM_202206_WC_LYSC_10CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","WC","C","20","MSM_202206_WC_LYSC_20CM","2022","6","6",NA,NA,"145.442196222858","10.8706832554879","7.47422930745008","adl","Within Range","Std curve r2 low","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","MSM","WC","C","45","MSM_202206_WC_LYSC_45CM","2022","6","6",NA,NA,"0","0","0","bdl","Within Range","","1","202206","","Plate2 std curve used."
"COMPASS: Synoptic","CB","GCW","TR","A","20","GCW_202207_TR_LYSA_20CM","2022","7","11",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","TR","A","45","GCW_202207_TR_LYSA_45CM","2022","7","11",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","TR","B","10","GCW_202207_TR_LYSB_10CM","2022","7","11",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","TR","B","20","GCW_202207_TR_LYSB_20CM","2022","7","11",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","TR","B","45","GCW_202207_TR_LYSB_45CM","2022","7","11",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","TR","C","10","GCW_202207_TR_LYSC_10CM","2022","7","11",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","TR","C","20","GCW_202207_TR_LYSC_20CM","2022","7","11",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","TR","C","45","GCW_202207_TR_LYSC_45CM","2022","7","11",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","UP","A","20","GCW_202207_UP_LYSA_20CM","2022","7","11",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","UP","B","10","GCW_202207_UP_LYSB_10CM","2022","7","11",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","UP","B","20","GCW_202207_UP_LYSB_20CM","2022","7","11",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","UP","B","45","GCW_202207_UP_LYSB_45CM","2022","7","11",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","UP","C","10","GCW_202207_UP_LYSC_10CM","2022","7","11",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","UP","C","20","GCW_202207_UP_LYSC_20CM","2022","7","11",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","UP","C","45","GCW_202207_UP_LYSC_45CM","2022","7","11",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","WC","A","10","GCW_202207_WC_LYSA_10CM","2022","7","11",NA,NA,"9172.97638258301","508.252223483156","5.54075582760889","adl","Within Range","","50","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","WC","A","20","GCW_202207_WC_LYSA_20CM","2022","7","11",NA,NA,"8874.84410043214","380.571530746411","4.28820525115342","adl","Within Range","","50","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","WC","A","45","GCW_202207_WC_LYSA_45CM","2022","7","11",NA,NA,"9084.07875663257","258.256696095014","2.84295967718744","adl","Within Range","","50","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GWI","TR","A","10","GWI_202207_TR_LYSA_10CM","2022","7","13",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GWI","TR","A","20","GWI_202207_TR_LYSA_20CM","2022","7","13",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GWI","TR","A","45","GWI_202207_TR_LYSA_45CM","2022","7","13",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GWI","TR","B","10","GWI_202207_TR_LYSB_10CM","2022","7","13",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GWI","TR","B","20","GWI_202207_TR_LYSB_20CM","2022","7","13",NA,NA,"171.187318800941","4.88517298152349","2.85370027157446","adl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GWI","TR","B","45","GWI_202207_TR_LYSB_45CM","2022","7","13",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GWI","TR","C","10","GWI_202207_TR_LYSC_10CM","2022","7","13",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GWI","TR","C","20","GWI_202207_TR_LYSC_20CM","2022","7","13",NA,NA,"35.911150921722","2.1810976224292","6.07359431944546","Within Range","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GWI","TR","C","45","GWI_202207_TR_LYSC_45CM","2022","7","13",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GWI","UP","A","10","GWI_202207_UP_LYSA_10CM","2022","7","13",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GWI","UP","A","20","GWI_202207_UP_LYSA_20CM","2022","7","13",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GWI","UP","A","45","GWI_202207_UP_LYSA_45CM","2022","7","13",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GWI","UP","B","10","GWI_202207_UP_LYSB_10CM","2022","7","13",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GWI","UP","B","20","GWI_202207_UP_LYSB_20CM","2022","7","13",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GWI","UP","B","45","GWI_202207_UP_LYSB_45CM","2022","7","13",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GWI","UP","C","10","GWI_202207_UP_LYSC_10CM","2022","7","13",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GWI","UP","C","20","GWI_202207_UP_LYSC_20CM","2022","7","13",NA,NA,"0","0","0","bdl","Within Range","","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","MSM","UP","A","20","MSM_202207_UP_LYSA_20CM","2022","7","14",NA,NA,"0","0","0","bdl","Within Range","Spk recovery out of range","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","MSM","UP","A","45","MSM_202207_UP_LYSA_45CM","2022","7","14",NA,NA,"0","0","0","bdl","Within Range","Spk recovery out of range","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","MSM","UP","B","10","MSM_202207_UP_LYSB_10CM","2022","7","14",NA,NA,"0","0","0","bdl","Within Range","Spk recovery out of range","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","MSM","UP","B","20","MSM_202207_UP_LYSB_20CM","2022","7","14",NA,NA,"0","0","0","bdl","Within Range","Spk recovery out of range","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","MSM","UP","C","10","MSM_202207_UP_LYSC_10CM","2022","7","14",NA,NA,"0","0","0","bdl","Within Range","Spk recovery out of range","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","MSM","UP","C","20","MSM_202207_UP_LYSC_20CM","2022","7","14",NA,NA,"0","0","0","bdl","Within Range","Spk recovery out of range","1","202207","","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","SW","A","0","GCW_202208_SW_A","2022","8","15",NA,NA,"0","0","0","bdl","Within Range","Spk recovery out of range","1","202208","","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","SW","B","0","GCW_202208_SW_B","2022","8","15",NA,NA,"0","0","0","bdl","Within Range","Spk recovery out of range","1","202208","","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","SW","C","0","GCW_202208_SW_C","2022","8","15",NA,NA,"0","0","0","bdl","Within Range","Spk recovery out of range","1","202208","","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","TR","A","10","GCW_202208_TR_LYSA_10CM","2022","8","15",NA,NA,"0","0","0","bdl","Within Range","","1","202208","","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","TR","A","20","GCW_202208_TR_LYSA_20CM","2022","8","15",NA,NA,"0","0","0","bdl","Within Range","","1","202208","","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","TR","A","45","GCW_202208_TR_LYSA_45CM","2022","8","15",NA,NA,"0","0","0","bdl","Within Range","","1","202208","","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","TR","B","20","GCW_202208_TR_LYSB_20CM","2022","8","15",NA,NA,"0","0","0","bdl","Within Range","","1","202208","","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
"COMPASS: Synoptic","CB","GCW","TR","B","45","GCW_202208_TR_LYSB_45CM","2022","8","15",NA,NA,"0","0","0","bdl","Within Range","","1","202208","","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl"
